date,price_index_msft,price_index_aapl,price_index_gme,price_index_sp500
2017-03-29,1.1979871912168345,1.304961970300616,0.7294782319707543,1.1452234057000952
2017-03-30,1.2023787740164684,1.3032234697573344,0.7464273845131273,1.1485846768717383
2017-03-31,1.2051235132662397,1.300796812749004,0.7494184114323695,1.145994606445104
2017-04-03,1.1994510521500457,1.3011590003621876,0.7311399135925557,1.1441126826145163
2017-04-04,1.2027447392497714,1.310865628395509,0.7304752409438352,1.1447529247424482
2017-04-05,1.1996340347666972,1.3040565012676568,0.7231638418079097,1.141255844634577
2017-04-06,1.2027447392497714,1.300796812749004,0.7258225324027916,1.143457889529131
2017-04-07,1.2018298261665143,1.297899311843535,0.7198404785643071,1.1425120772946862
2017-04-10,1.1990850869167429,1.2963419051068454,0.7271518777002326,1.143297828997148
2017-04-11,1.198170173833486,1.282433900760594,0.7347956131605184,1.14165842112411
2017-04-12,1.1935956084172004,1.2839550887359654,0.7334662678630774,1.137365888675475
2017-04-13,1.1884720951509606,1.2771821803694314,0.7437686939182452,1.1296150786721766
2017-04-17,1.198170173833486,1.2842448388265122,0.7607178464606181,1.1393448188890831
2017-04-18,1.1965233302836231,1.2785222745382108,0.7590561648388169,1.1360369012281009
2017-04-19,1.1901189387008235,1.2738138355668236,0.7570621468926554,1.1340870729293988
2017-04-20,1.1985361390667888,1.2897500905469033,0.7706879361914257,1.1426575868692161
2017-04-21,1.2150045745654163,1.288228902571532,0.7706879361914257,1.139189608676251
2017-04-24,1.2356816102470265,1.3006157189424121,0.7716849451645065,1.1515385212346974
2017-04-25,1.242817932296432,1.3086562839550886,0.777666999002991,1.1585520827270437
2017-04-26,1.241171088746569,1.300977906555596,0.7859754071119973,1.1579894457055275
2017-04-27,1.2492223238792315,1.3019558131111917,0.7676969092721835,1.1586296878334597
2017-04-28,1.2526989935956083,1.300688156465049,0.7540711199734131,1.1564130919814524
2017-05-01,1.2700823421774932,1.327236508511409,0.7570621468926554,1.1584162737908155
2017-05-02,1.2680695333943275,1.3356392611372692,0.7789963443004321,1.1597937644296996
2017-05-03,1.2640439158279964,1.3315827598696126,0.7966101694915254,1.1583192674077956
2017-05-04,1.2591033851784081,1.32676566461427,0.7833167165171153,1.1589934617697846
