,index,Symbol,High,Low,Close,datetime,previousClose,percent_change,price_index
53,1131,BTC,574.6380004882812,536.9199829101561,569.1939697265625,2016-06-03 23:59:59,537.9719848632811,0.0580364512312217,1.3472588658576041
54,1132,BTC,590.1320190429688,564.2379760742188,572.7269897460938,2016-06-04 23:59:59,569.1939697265625,0.006207058063578019,1.3556213798646526
55,1133,BTC,582.8079833984375,569.177978515625,574.9769897460938,2016-06-05 23:59:59,572.7269897460938,0.003928573369656352,1.3609470379169257
56,1134,BTC,586.469970703125,574.6019897460938,585.5369873046875,2016-06-06 23:59:59,574.9769897460938,0.018365948110822705,1.3859421205968858
57,1135,BTC,590.2589721679688,567.5139770507812,576.5969848632812,2016-06-07 23:59:59,585.5369873046875,-0.015268040508522596,1.3647815001571448
58,1136,BTC,582.8389892578125,573.1300048828125,581.64501953125,2016-06-08 23:59:59,576.5969848632812,0.008754875243001337,1.3767299919249767
59,1137,BTC,582.2030029296875,570.9509887695312,574.6300048828125,2016-06-09 23:59:59,581.64501953125,-0.012060645948779758,1.3601257389253032
60,1138,BTC,579.1270141601562,573.3250122070312,577.469970703125,2016-06-10 23:59:59,574.6300048828125,0.00494225118107372,1.3668478219649156
61,1139,BTC,607.1160278320312,578.6740112304688,606.7269897460938,2016-06-11 23:59:59,577.469970703125,0.05066413930986835,1.4360979904323363
62,1140,BTC,684.843994140625,607.0390014648438,672.7839965820312,2016-06-12 23:59:59,606.7269897460938,0.10887435032943138,1.5924522261500587
63,1141,BTC,716.0040283203125,664.4869995117188,704.3759765625,2016-06-13 23:59:59,672.7839965820312,0.04695709193584663,1.6672291517368307
64,1142,BTC,704.5040283203125,662.8040161132812,685.5590209960938,2016-06-14 23:59:59,704.3759765625,-0.026714363056839163,1.622690186878387
65,1143,BTC,696.302978515625,672.5609741210938,694.468994140625,2016-06-15 23:59:59,685.5590209960938,0.012996653638348121,1.6437797291995917
66,1144,BTC,773.7219848632812,696.5230102539062,766.3079833984375,2016-06-16 23:59:59,694.468994140625,0.1034444876069811,1.8138196810253857
67,1145,BTC,775.3560180664062,716.5560302734375,748.9089965820312,2016-06-17 23:59:59,766.3079833984375,-0.02270495309111209,1.7726369902519683
68,1146,BTC,777.989990234375,733.9290161132812,756.2269897460938,2016-06-18 23:59:59,748.9089965820312,0.009771538594757656,1.7899583810167103
69,1147,BTC,766.6209716796875,745.6279907226562,763.781005859375,2016-06-19 23:59:59,756.2269897460938,0.009989085573125944,1.8078384284570204
70,1148,BTC,764.083984375,732.7269897460938,737.2260131835938,2016-06-20 23:59:59,763.781005859375,-0.034767809715171794,1.7449838459806515
71,1149,BTC,735.8829956054688,639.0700073242188,666.6519775390625,2016-06-21 23:59:59,737.2260131835938,-0.09572917176344398,1.5779379876643347
72,1150,BTC,678.6699829101562,587.4829711914062,596.1160278320312,2016-06-22 23:59:59,666.6519775390625,-0.10580625586293746,1.4109822772056735
73,1151,BTC,629.3270263671875,558.1389770507811,623.9769897460938,2016-06-23 23:59:59,596.1160278320312,0.046737481653341684,1.476928035499764
74,1152,BTC,681.7269897460938,625.27197265625,665.2990112304688,2016-06-24 23:59:59,623.9769897460938,0.0662236302995558,1.5747355717017495
75,1153,BTC,691.7310180664062,646.5590209960938,665.1229858398438,2016-06-25 23:59:59,665.2990112304688,-0.00026458086913350165,1.5743189267955333
76,1154,BTC,665.97998046875,616.9340209960938,629.3670043945312,2016-06-26 23:59:59,665.1229858398438,-0.0537584510031085,1.4896859799061293
77,1155,BTC,655.2750244140625,620.5239868164062,655.2750244140625,2016-06-27 23:59:59,629.3670043945312,0.04116520224071096,1.5510092045441166
78,1156,BTC,659.2479858398438,637.7730102539062,647.0009765625,2016-06-28 23:59:59,655.2750244140625,-0.012626832312067848,1.5314248714038643
79,1157,BTC,644.6820068359375,628.2839965820312,639.8900146484375,2016-06-29 23:59:59,647.0009765625,-0.010990650975278071,1.5145935151474044
80,1158,BTC,675.4030151367188,636.6079711914062,673.3369750976562,2016-06-30 23:59:59,639.8900146484375,0.05226985838745257,1.5937611036987132
81,1159,BTC,686.1539916992188,669.593994140625,676.2960205078125,2016-07-01 23:59:59,673.3369750976562,0.004394598127820171,1.6007650432612202
82,1160,BTC,703.7020263671875,676.3989868164062,703.7020263671875,2016-07-02 23:59:59,676.2960205078125,0.04052368345860824,1.6656339391659432
83,1161,BTC,704.968017578125,649.0089721679688,658.6640014648438,2016-07-03 23:59:59,703.7020263671875,-0.06400155636164562,1.5590307747305443
84,1162,BTC,683.6619873046875,650.5079956054688,683.6619873046875,2016-07-04 23:59:59,658.6640014648438,0.037952561221273884,1.6181999856543554
85,1163,BTC,683.4910278320312,665.0659790039062,670.6270141601562,2016-07-05 23:59:59,683.6619873046875,-0.01906640033610929,1.587346736903983
86,1164,BTC,681.8980102539062,670.4180297851562,677.3309936523438,2016-07-06 23:59:59,670.6270141601562,0.009996584316817492,1.6032147823994687
87,1165,BTC,682.4320068359375,611.833984375,640.56201171875,2016-07-07 23:59:59,677.3309936523438,-0.054285101786537004,1.5161841047512328
88,1166,BTC,666.7069702148438,636.4669799804688,666.5230102539062,2016-07-08 23:59:59,640.56201171875,0.04052847040600782,1.5776327273707027
89,1167,BTC,666.3839721679688,633.3989868164062,650.9600219726562,2016-07-09 23:59:59,666.5230102539062,-0.023349513882981232,1.540795770100715
90,1168,BTC,652.2940063476562,641.2639770507812,649.3599853515625,2016-07-10 23:59:59,650.9600219726562,-0.0024579644941098433,1.5370085488051328
91,1169,BTC,659.6290283203125,644.97998046875,647.6589965820312,2016-07-11 23:59:59,649.3599853515625,-0.0026194850435854455,1.5329823778996747
92,1170,BTC,675.2589721679688,646.7789916992188,664.551025390625,2016-07-12 23:59:59,647.6589965820312,0.026081670906665577,1.5729651197857717
93,1171,BTC,668.7000122070312,654.468017578125,654.468017578125,2016-07-13 23:59:59,664.551025390625,-0.015172661582416813,1.5490990523423165
94,1172,BTC,662.9019775390625,652.9229736328125,658.0780029296875,2016-07-14 23:59:59,654.468017578125,0.0055159079658642085,1.5576437401450443
95,1173,BTC,667.0770263671875,659.0399780273438,663.2550048828125,2016-07-15 23:59:59,658.0780029296875,0.007866851543552045,1.5698974922065083
96,1174,BTC,666.4600219726562,659.333984375,660.7670288085938,2016-07-16 23:59:59,663.2550048828125,-0.0037511606484723625,1.5640085545116078
97,1175,BTC,682.364990234375,661.9929809570312,679.458984375,2016-07-17 23:59:59,660.7670288085938,0.02828826916516869,1.6082516494782584
98,1176,BTC,681.5549926757812,668.625,673.1060180664062,2016-07-18 23:59:59,679.458984375,-0.00935003650652666,1.593214437843955
99,1177,BTC,673.2769775390625,667.6320190429688,672.864013671875,2016-07-19 23:59:59,673.1060180664062,-0.0003595338446481522,1.592641623331768
100,1178,BTC,672.9290161132812,663.3599853515625,665.6849975585938,2016-07-20 23:59:59,672.864013671875,-0.010669341750207062,1.5756491855668369
101,1179,BTC,666.218994140625,660.4149780273438,665.0120239257812,2016-07-21 23:59:59,665.6849975585938,-0.0010109490754345307,1.5740562844794788
102,1180,BTC,666.5830078125,646.7219848632812,650.6190185546875,2016-07-22 23:59:59,665.0120239257812,-0.021643225766245777,1.5399886289457114
103,1181,BTC,656.3660278320312,648.5239868164062,655.5560302734375,2016-07-23 23:59:59,650.6190185546875,0.007588176149103898,1.5516743339297683
104,1182,BTC,663.1099853515625,652.7930297851562,661.2849731445312,2016-07-24 23:59:59,655.5560302734375,0.008739059068229693,1.5652345075886365
105,1183,BTC,661.8280029296875,653.39501953125,654.0969848632812,2016-07-25 23:59:59,661.2849731445312,-0.010869728745036777,1.5482208330687768
106,1184,BTC,656.2249755859375,645.8790283203125,651.7839965820312,2016-07-26 23:59:59,654.0969848632812,-0.0035361549353930544,1.5427460843288423
107,1185,BTC,657.4559936523438,648.447021484375,654.3519897460938,2016-07-27 23:59:59,651.7839965820312,0.003939945100722264,1.548824419205452
108,1186,BTC,657.594970703125,654.4920043945312,655.0349731445312,2016-07-28 23:59:59,654.3519897460938,0.001043755362771126,1.5504410129989887
109,1187,BTC,657.7960205078125,654.7860107421875,656.9920043945312,2016-07-29 23:59:59,655.0349731445312,0.002987674445236399,1.5550732259923723
110,1188,BTC,658.2230224609375,654.208984375,655.0469970703125,2016-07-30 23:59:59,656.9920043945312,-0.0029604733561579,1.5504694731399473
111,1189,BTC,655.2849731445312,624.364990234375,624.6810302734375,2016-07-31 23:59:59,655.0469970703125,-0.04635692848404205,1.4785944706569085
112,1190,BTC,626.1190185546875,605.8839721679688,606.27197265625,2016-08-01 23:59:59,624.6810302734375,-0.02946953200920699,1.435020983575248
113,1191,BTC,612.8480224609375,531.333984375,547.4650268554689,2016-08-02 23:59:59,606.27197265625,-0.09699763217344715,1.295827346049238
114,1192,BTC,573.3599853515625,541.5469970703125,566.35498046875,2016-08-03 23:59:59,547.4650268554689,0.03450440244883102,1.3405390943015214
115,1193,BTC,579.4959716796875,565.7769775390625,578.2890014648438,2016-08-04 23:59:59,566.35498046875,0.021071627173149254,1.368786434307674
116,1194,BTC,578.281005859375,569.9819946289062,575.0430297851562,2016-08-05 23:59:59,578.2890014648438,-0.005613061413004994,1.361103351990617
117,1195,BTC,588.39599609375,569.468994140625,587.7780151367188,2016-08-06 23:59:59,575.0430297851562,0.022146143317866906,1.3912465418942304
118,1196,BTC,597.5130004882812,586.8159790039062,592.6900024414062,2016-08-07 23:59:59,587.7780151367188,0.008356874837424755,1.4028730151128406
119,1197,BTC,592.9940185546875,588.0469970703125,591.0540161132812,2016-08-08 23:59:59,592.6900024414062,-0.002760273197432106,1.3990007023298237
120,1198,BTC,591.0910034179688,584.7930297851562,587.801025390625,2016-08-09 23:59:59,591.0540161132812,-0.0055037113934993664,1.3913010062248974
121,1199,BTC,599.9840087890625,586.3709716796875,592.10302734375,2016-08-10 23:59:59,587.801025390625,0.007318806479226669,1.4014836690438108
122,1200,BTC,597.5419921875,589.1199951171875,589.1199951171875,2016-08-11 23:59:59,592.10302734375,-0.005038029006446343,1.3944229536671071
123,1201,BTC,589.9099731445312,583.8109741210938,587.5590209960938,2016-08-12 23:59:59,589.1199951171875,-0.002649670922785896,1.3907281917127103
124,1202,BTC,589.7739868164062,584.97900390625,585.5880126953125,2016-08-13 23:59:59,587.5590209960938,-0.003354570741573859,1.386062895611309
125,1203,BTC,585.666015625,564.781005859375,570.4730224609375,2016-08-14 23:59:59,585.5880126953125,-0.02581164557109794,1.3502863314105402
126,1204,BTC,573.5800170898438,563.239990234375,567.239990234375,2016-08-15 23:59:59,570.4730224609375,-0.005667283288201208,1.3426338762502508
127,1205,BTC,581.7379760742188,566.7160034179688,577.4390258789062,2016-08-16 23:59:59,567.239990234375,0.017980106868553447,1.3667745768305704
128,1206,BTC,580.8939819335938,571.4299926757812,573.2160034179688,2016-08-17 23:59:59,577.4390258789062,-0.007313365172209707,1.356778855242116
129,1207,BTC,577.7919921875,573.4299926757812,574.3179931640625,2016-08-18 23:59:59,573.2160034179688,0.0019224685625014448,1.3593872199375856
130,1208,BTC,578.2379760742188,574.1820068359375,575.6300048828125,2016-08-19 23:59:59,574.3179931640625,0.0022844691170509357,1.3624926980596468
131,1209,BTC,582.8179931640625,575.4569702148438,581.697021484375,2016-08-20 23:59:59,575.6300048828125,0.010539785192048123,1.3768530784229296
132,1210,BTC,584.1580200195312,580.218017578125,581.3079833984375,2016-08-21 23:59:59,581.697021484375,-0.0006687984836930561,1.3759322411718125
133,1211,BTC,588.447998046875,580.593994140625,586.7529907226562,2016-08-22 23:59:59,581.3079833984375,0.009366820136180065,1.38882035099444
134,1212,BTC,589.4739990234375,581.6339721679688,583.4149780273438,2016-08-23 23:59:59,586.7529907226562,-0.005688957275192363,1.380919411354715
135,1213,BTC,583.5900268554688,579.85498046875,580.1820068359375,2016-08-24 23:59:59,583.4149780273438,-0.0055414607323549525,1.3732671006621462
136,1214,BTC,580.4509887695312,575.1669921875,577.760986328125,2016-08-25 23:59:59,580.1820068359375,-0.004172863824260409,1.367536644056746
137,1215,BTC,580.6229858398438,576.8579711914062,579.6510009765625,2016-08-26 23:59:59,577.760986328125,0.0032712742693985497,1.3720102314929086
138,1216,BTC,579.844970703125,568.6300048828125,569.947021484375,2016-08-27 23:59:59,579.6510009765625,-0.016741072603754348,1.349041308594392
139,1217,BTC,574.0380249023438,569.739990234375,573.9119873046875,2016-08-28 23:59:59,569.947021484375,0.006956726977862093,1.358426220660141
140,1218,BTC,576.2780151367188,573.4650268554688,574.1069946289062,2016-08-29 23:59:59,573.9119873046875,0.0003397861144782688,1.3588877950274645
141,1219,BTC,578.3569946289062,574.114013671875,577.5029907226562,2016-08-30 23:59:59,574.1069946289062,0.0059152668849560275,1.3669259790017614
142,1220,BTC,577.8610229492188,573.6420288085938,575.4719848632812,2016-08-31 23:59:59,577.5029907226562,-0.0035168750500036428,1.3621186711310083
143,1221,BTC,576.3109741210938,571.8140258789062,572.302978515625,2016-09-01 23:59:59,575.4719848632812,-0.005506795171634882,1.3546177626096303
144,1222,BTC,575.6430053710938,570.8109741210938,575.5369873046875,2016-09-02 23:59:59,572.302978515625,0.0056508683520231084,1.3622725292534494
145,1223,BTC,599.5,574.0560302734375,598.2119750976562,2016-09-03 23:59:59,575.5369873046875,0.03939796797275985,1.4159432987311473
146,1224,BTC,611.8369750976562,596.8480224609375,608.6339721679688,2016-09-04 23:59:59,598.2119750976562,0.01742191314142638,1.4406117398948262
147,1225,BTC,609.0549926757812,602.2420043945312,606.5900268554688,2016-09-05 23:59:59,608.6339721679688,-0.0033582504525986323,1.4357738048673052
148,1226,BTC,610.8300170898438,605.0910034179688,610.4359741210938,2016-09-06 23:59:59,606.5900268554688,0.00634027447757779,1.4448770048778803
149,1227,BTC,614.5449829101562,608.5130004882812,614.5440063476562,2016-09-07 23:59:59,610.4359741210938,0.006729669286737572,1.4546005492807206
150,1228,BTC,628.77001953125,613.843994140625,626.3159790039062,2016-09-08 23:59:59,614.5440063476562,0.019155621948398593,1.482464327488675
151,1229,BTC,626.8300170898438,620.2630004882812,622.8610229492188,2016-09-09 23:59:59,626.3159790039062,-0.005516314720538151,1.4742865876962765
152,1230,BTC,625.094970703125,622.39501953125,623.5089721679688,2016-09-10 23:59:59,622.8610229492188,0.0010402789625236775,1.4758202570181878
153,1231,BTC,628.8179931640625,600.5059814453125,606.718994140625,2016-09-11 23:59:59,623.5089721679688,-0.02692820597106127,1.4360790651609374
154,1232,BTC,608.458984375,605.4110107421875,608.2429809570312,2016-09-12 23:59:59,606.718994140625,0.0025118495236247096,1.4396862796766494
155,1233,BTC,611.1929931640625,606.9249877929688,609.2410278320312,2016-09-13 23:59:59,608.2429809570312,0.0016408687091293839,1.4420486158439338
156,1234,BTC,611.9520263671875,608.4099731445312,610.6840209960938,2016-09-14 23:59:59,609.2410278320312,0.0023685095030407943,1.445464121694407
157,1235,BTC,611.0859985351562,607.155029296875,607.155029296875,2016-09-15 23:59:59,610.6840209960938,-0.005778752313614799,1.4371111425569183
158,1236,BTC,609.260986328125,606.7349853515625,606.9730224609375,2016-09-16 23:59:59,607.155029296875,-0.00029976995520941685,1.436680339814083
159,1237,BTC,607.8599853515625,605.1920166015625,605.9840087890625,2016-09-17 23:59:59,606.9730224609375,-0.0016294194886373736,1.4343393848694477
160,1238,BTC,610.1580200195312,605.8560180664062,609.8740234375,2016-09-18 23:59:59,605.9840087890625,0.006419335480833732,1.4435468905742974
161,1239,BTC,610.9320068359375,608.27001953125,609.2269897460938,2016-09-19 23:59:59,609.8740234375,-0.0010609300716880599,1.4420153882681954
162,1240,BTC,609.5250244140625,607.93798828125,608.31201171875,2016-09-20 23:59:59,609.2269897460938,-0.0015018671902981007,1.4398496726686503
163,1241,BTC,603.5880126953125,595.8829956054688,597.1489868164062,2016-09-21 23:59:59,608.31201171875,-0.018350821103800485,1.4134272489091424
164,1242,BTC,598.4869995117188,596.2130126953125,596.2979736328125,2016-09-22 23:59:59,597.1489868164062,-0.0014251270660791127,1.4114129354807883
165,1243,BTC,603.2050170898438,595.7860107421875,602.8419799804688,2016-09-23 23:59:59,596.2979736328125,0.010974389712895327,1.426902331080576
166,1244,BTC,604.5800170898438,602.0449829101562,602.625,2016-09-24 23:59:59,602.8419799804688,-0.0003599284516910828,1.4263887483338358
167,1245,BTC,603.3809814453125,599.7109985351562,600.8259887695312,2016-09-25 23:59:59,602.625,-0.0029852914009023124,1.422130562269091
168,1246,BTC,608.1430053710938,600.3489990234375,608.0430297851562,2016-09-26 23:59:59,600.8259887695312,0.012011865582587822,1.4392130034239572
169,1247,BTC,608.2479858398438,604.1099853515625,606.166015625,2016-09-27 23:59:59,608.0430297851562,-0.0030869758688286675,1.434770187612283
170,1248,BTC,606.5900268554688,604.6069946289062,604.72802734375,2016-09-28 23:59:59,606.166015625,-0.0023722680654858497,1.4313665281148993
171,1249,BTC,606.823974609375,604.8480224609375,605.6929931640625,2016-09-29 23:59:59,604.72802734375,0.0015957021614345646,1.4336505627776173
172,1250,BTC,609.7349853515625,604.1420288085938,609.7349853515625,2016-09-30 23:59:59,605.6929931640625,0.006673334895926697,1.443217793106766
173,1251,BTC,615.2369995117188,609.9290161132812,613.9829711914062,2016-10-01 23:59:59,609.7349853515625,0.006966938000768419,1.4532726019929467
174,1252,BTC,614.0050048828125,609.6820068359375,610.8920288085938,2016-10-02 23:59:59,613.9829711914062,-0.005034247736243724,1.4459564676862187
175,1253,BTC,612.5679931640625,610.4550170898438,612.1329956054688,2016-10-03 23:59:59,610.8920288085938,0.002031401194242388,1.4488937853814992
176,1254,BTC,612.0540161132812,609.47900390625,610.2039794921875,2016-10-04 23:59:59,612.1329956054688,-0.003151302293994518,1.444327883071872
177,1255,BTC,613.8140258789062,609.6170043945312,612.510986328125,2016-10-05 23:59:59,610.2039794921875,0.003780714176687905,1.4497884739751876
178,1256,BTC,613.8189697265625,611.468994140625,613.02099609375,2016-10-06 23:59:59,612.510986328125,0.0008326540699006291,1.450995646248538
179,1257,BTC,617.9119873046875,611.8209838867188,617.1209716796875,2016-10-07 23:59:59,613.02099609375,0.0066881487127896655,1.4607001209122588
180,1258,BTC,619.8489990234375,617.3410034179688,619.1079711914062,2016-10-08 23:59:59,617.1209716796875,0.003219789316688537,1.465403267556458
181,1259,BTC,619.197998046875,616.6069946289062,616.7520141601562,2016-10-09 23:59:59,619.1079711914062,-0.003805405746458379,1.4598268135412196
182,1260,BTC,621.3179931640625,616.197021484375,618.9940185546875,2016-10-10 23:59:59,616.7520141601562,0.003635179688199708,1.4651335463220938
183,1261,BTC,642.0800170898438,618.5,641.072021484375,2016-10-11 23:59:59,618.9940185546875,0.03566755456092818,1.5173912770245832
184,1262,BTC,641.3369750976562,635.9650268554688,636.1920166015625,2016-10-12 23:59:59,641.072021484375,-0.007612256843642973,1.5058405048915686
185,1263,BTC,638.8330078125,635.0289916992188,636.7860107421875,2016-10-13 23:59:59,636.1920166015625,0.0009336711639325035,1.5072464647484676
186,1264,BTC,641.2849731445312,637.0079956054688,640.3779907226562,2016-10-14 23:59:59,636.7860107421875,0.005640795997202019,1.5157485345736177
187,1265,BTC,642.1019897460938,637.3900146484375,638.64599609375,2016-10-15 23:59:59,640.3779907226562,-0.002704644216381835,1.5116489740660939
188,1266,BTC,642.8980102539062,638.9010009765625,641.6309814453125,2016-10-16 23:59:59,638.64599609375,0.004673927919097709,1.5187143124098565
189,1267,BTC,642.3280029296875,638.6630249023438,639.1929931640625,2016-10-17 23:59:59,641.6309814453125,-0.0037996735690011274,1.5129436937781293
190,1268,BTC,640.7360229492188,635.9959716796875,637.9600219726562,2016-10-18 23:59:59,639.1929931640625,-0.0019289497923044019,1.5100253013542477
191,1269,BTC,638.8740234375,628.0130004882812,630.52001953125,2016-10-19 23:59:59,637.9600219726562,-0.011662176602227792,1.4924151196160222
192,1270,BTC,631.9169921875,628.2579956054688,630.8569946289062,2016-10-20 23:59:59,630.52001953125,0.0005344399657709609,1.493212725901466
193,1271,BTC,634.093994140625,630.6939697265625,632.8280029296875,2016-10-21 23:59:59,630.8569946289062,0.0031243345442188986,1.4978780220028673
