date,percent_change_msft,percent_change_aapl,percent_change_gme
2016-12-05,0.01055000734852296,-0.012991455354433135,0.004479482191142692
2016-12-06,-0.007894439714367651,0.0042509726065478315,0.011678843239976366
2016-12-07,0.01052321706169801,-0.003340362940470021,0.029022428437456282
2016-12-08,-0.00802547118855168,0.00767594399306093,-0.0010028978191651827
2016-12-09,0.009796179886006007,0.010365014539536643,-0.004013647082019345
2016-12-12,0.0043647727628343125,-0.004549399825814482,0.016510194842919046
2016-12-13,0.006489021711369336,0.01015925881570734,-0.007675273717016373
2016-12-14,0.003353780584186117,0.008117197541950394,-0.0339441893470227
2016-12-15,-0.00547863323832587,0.0015685394784563655,-0.001509810283877755
2016-12-16,-0.002723633018711369,0.003063021193235982,0.004907703842482181
2016-12-19,0.01921266290270296,0.0037848729767679945,0.016907631412476976
2016-12-20,-0.004894987034048892,-0.0009969172619237465,0.0048566876657554214
2016-12-21,0.002457327062305281,0.003415017659835873,0.012794233647297593
2016-12-22,0.002020367783131971,-0.004697751477113488,-0.048534891378164025
2016-12-23,-0.006129729482490354,0.0007089012812806494,0.012714799744924843
2016-12-27,-0.0016159307034822046,0.004102399284903191,0.019003034024504206
2016-12-28,0.003773739387045727,0.0040925173067302145,-0.017847692959999106
2016-12-29,-0.0011354544586062998,5.3535609856547595e-05,0.003063426865826835
2016-12-30,-0.007445590266345281,-0.003175687067371813,0.0014800167093105276
2017-01-03,-0.0014057902539590383,-0.00562005856826997,-0.004131864571879751
2017-01-04,-0.010196581518983727,-0.006858750492047316,0.01595684001237463
2017-01-05,0.0007706704833204681,0.005873239005988906,-0.034723156677173406
2017-01-06,0.005150768930387795,0.007631112987773969,-0.022716967827236645
2017-01-09,0.000365873747508183,0.01267400942240371,0.002325068906917638
2017-01-10,-0.00031928480204346243,0.0010421218946448096,0.0061249489587587025
2017-01-11,0.0062729581681024715,0.0025435292432012258,-0.004047097454971338
2017-01-12,-0.007033914245207273,-0.0020305423454544114,0.00661448101842077
2017-01-13,-0.0004123916481082457,-0.0036276096631138177,-0.08235147982379287
2017-01-17,0.00025617878589867527,0.011032018678886257,0.029804282136303706
2017-01-18,-0.002243523684497095,-0.0018637539739581044,0.00466298124455089
2017-01-19,0.00040932967705287204,0.0018758229930512238,-0.0040535055719891355
2017-01-20,0.003696415021803734,-0.0015294846814244423,0.008216826283787837
2017-01-23,0.006196612438310267,0.003356744199015771,0.017533164894520614
2017-01-24,0.0023299944511518955,-0.007463942162050596,-0.009071854758555986
2017-01-25,-0.005507177687405607,0.00787764149080572,0.004542007709143148
2017-01-26,0.010000379092126033,0.001227591211139356,0.0028039838972854225
2017-01-27,0.02436110014035897,0.0009320741549534439,0.004582405361146957
2017-01-30,-0.003871896583652501,0.003385457065819941,0.0006619327583611279
2017-01-31,-0.006479876071771917,-0.0014121019282119507,0.013710512382089424
2017-02-01,-0.016849050887967176,0.06071620912840858,-0.008056662183137053
2017-02-02,-0.007018856727743383,-0.002310066794990462,0.0027218930745211978
2017-02-03,0.0008086171102523743,-0.0029700514620671914,0.0075013663267564645
2017-02-06,0.0014872757201228604,0.011473953764824185,-0.0003098058884047905
2017-02-07,-0.0035266321114333365,0.009290556216037693,-0.002252752600774288
2017-02-08,-0.0021122775109614356,0.0031993167072934536,0.005802752366188102
2017-02-09,0.00561476336448119,-0.0028745453551066724,0.018450846647194652
2017-02-10,-0.004502680663762693,-0.005831577550615807,0.007068049169692614
2017-02-13,0.00600411251673072,0.003594560594236018,-0.016547524272045533
2017-02-14,-0.006324977764776474,0.008987116480765112,0.01057685289181487
2017-02-15,-0.005611825239982715,-0.0013780631420441392,-0.003438340954062369
2017-02-16,0.0007091388834427059,-0.0002871179783913158,-0.013100207855650692
2017-02-17,-0.00012867446526665383,0.0010402553398396464,0.0042222839894210384
2017-02-21,-0.008059839460031415,0.0011726702047134552,0.019372336152953418
2017-02-22,-0.0009335378711169406,0.004096177583539751,0.0026078315474944436
2017-02-23,0.0036207853917002986,-0.0046782825408054896,-0.02707550267187231
2017-02-24,-0.001493351834538359,-0.0005265171925601386,0.026675662249968868
2017-02-27,-0.007053303419289225,0.0009430510465375797,0.008114399866092414
2017-02-28,-0.0013139311352018401,0.0030457299725612508,-0.07585304150144068
2017-03-01,0.0013308638481095425,0.006736125828848527,-0.01203716390606302
2017-03-02,-0.008461047506141406,-6.33911104638285e-05,0.02628470070588318
2017-03-03,0.003245618896431157,0.005397183441298914,0.01150581242854165
2017-03-06,0.0035885004688618327,0.0001294127306540327,-0.01135885952719784
2017-03-07,0.004936020611768899,0.004205108167589233,-0.006721380917820485
2017-03-08,0.011445742854535812,-0.0014428120488773066,0.015660822904990823
2017-03-09,-0.004800452972639091,-0.0031019957667158815,-0.0007998374933346764
2017-03-10,-0.0001789211625438103,4.831013449790866e-05,0.003931321383416453
2017-03-13,-0.003754950620279862,6.453401793526936e-05,-0.03968360452470432
2017-03-14,-0.001257049709005198,0.0018847660312470982,0.018674595589390663
2017-03-15,-0.0030960444188021796,0.002187031097103942,-0.0038959004914878026
2017-03-16,-7.218464678027114e-05,0.0032783728430340053,-0.014992718707971031
2017-03-17,0.004872532257068185,-0.0036610433323875924,0.016978007798439165
2017-03-20,0.0029348079918095626,0.01249619471880814,-0.028834274628976586
2017-03-21,0.0013191284284679305,0.0009559927944018387,0.01785187945708544
2017-03-22,0.01088068086524463,0.009408711387233648,0.0014420294078525409
2017-03-23,-0.00140012909336229,-0.0024752940145795765,-0.004336156256353196
2017-03-24,0.0025397032508324147,-0.0011429387860087958,-0.13521609600660112
2017-03-27,0.0028663553416499177,0.0027261179149598025,0.008266010084915676
2017-03-28,-0.004332896177147383,0.01347537677208277,0.03447513573833372
2017-03-29,0.0016715271736338355,0.0011399094910193863,0.009503915156756193
2017-03-30,0.0007307657870418982,-0.004267258490623926,0.020299588802539237
2017-03-31,0.0045377680016249755,0.00039296829830182123,0.006262134206080017
2017-04-03,-0.0030647790249561657,0.0019206103144087106,-0.022748068782238784
2017-04-04,0.0021863983332461867,0.006900388992020723,-0.0014686879991857582
2017-04-05,0.0004685395858177177,-0.0021394969674090047,-0.006954221545659056
2017-04-06,0.0006635517749513653,-0.004429145590398531,0.0017469778238332623
2017-04-07,6.64632488561745e-05,-0.0014003306431661366,-0.007414607331255985
2017-04-10,-0.0029715406343437945,-0.0018876845793807107,0.009469230985069466
2017-04-11,0.0006709196566514475,-0.009294725482556387,0.011945811963536834
2017-04-12,-5.8050090115280284e-05,0.004946082208588498,0.0019507734547361544
2017-04-13,0.0025221989085196794,0.0015396670969218818,0.020860918941450368
2017-04-17,-0.000453200429093803,-0.003083448093859076,0.014174880152586944
2017-04-18,0.0015288852876600423,-0.0015526253110769161,0.0007189907907794169
2017-04-19,-0.003636157984821642,-0.0019663771492423043,-0.0009106278301709292
2017-04-20,-0.00048462143739480545,0.004953470333343812,0.010441051910647037
2017-04-21,0.01677546888187975,0.0018555668902012767,0.0030350108666123976
2017-04-24,0.006177986964997162,-0.0012247007087748951,-0.009546424263357611
2017-04-25,-0.0003153898292931334,9.152112497678999e-05,0.0016613371378773056
2017-04-26,-0.0008394502484500022,-0.005381737089123262,0.011169398774533268
2017-04-27,0.005933914088390724,0.00019877921859490222,-0.02380870511351263
2017-04-28,0.0046961856998714024,0.0009394628071046629,-0.015835799282091667
2017-05-01,0.012144479102283556,0.018678767449681555,0.002234267839891446
2017-05-02,-0.002773901460882522,0.00514189837387069,0.027783667736108075
2017-05-03,-0.0019032590209043798,-0.0017657792565569652,0.023882265655405077
2017-05-04,-0.004490557236334736,-0.004199616425471064,-0.017269571440298837
2017-05-05,-0.0013274607018296525,0.012508823105708444,0.014154842643167909
2017-05-08,-0.0009070763144243266,0.02713756946150614,0.015795822236300383
2017-05-09,0.0024758015586675564,0.007456301145773225,0.005537159855987128
2017-05-10,0.0027801587355762436,-0.005884111313937179,0.01765255918090669
2017-05-11,-0.010100909168863192,0.006651936921096668,-0.02188526275556313
2017-05-12,0.0003098594322147319,0.015457171088059773,-0.011663258760275852
2017-05-15,-0.00404523606135454,-0.007338903978460487,0.008956389940655729
2017-05-16,0.015008040208703166,-0.0007775184694613912,0.005202435401662431
2017-05-17,-0.00962753310318687,-0.015396918954444505,-0.0075675526279018746
2017-05-18,-0.00027842587941750985,0.011540907523887256,-0.006203621711739382
2017-05-19,-0.007062873075244336,-0.003358553813812337,0.011735447919439368
2017-05-22,0.006067540781718561,0.0009290006730529043,-0.012179107274662204
2017-05-23,0.0015222040742384202,-0.0030847308159120956,-0.059634170595649794
2017-05-24,-0.0011787135228031875,-0.005480035952146967,-0.00028260735022112016
2017-05-25,0.007918165645244057,-0.0009985465192516862,0.03562857847450984
2017-05-26,0.004573104117616689,-0.001974313750309875,-0.05958235356107011
2017-05-30,0.007636806940664598,0.0015691147948654338,0.016956135099895797
2017-05-31,-0.007635415542043389,-0.005448816993092631,-0.018591813277517355
2017-06-01,-0.00384831375557404,-0.0048216978749477946,0.02133584702074187
2017-06-02,0.019972729109510645,0.011098383077067453,-0.008536524571734927
2017-06-05,0.008464054041030122,-0.00856051226158372,-0.007163443194031283
2017-06-06,0.006099452646046832,0.006157234855551752,-0.023021679684332996
2017-06-07,-0.003360942591247751,0.00438836374399032,0.004824360408145267
2017-06-08,-0.006345332107823398,-0.002687205271823978,-0.0306664185600386
2017-06-09,-0.021824640042065302,-0.03795911756949366,0.030778507193689353
2017-06-12,-0.006700469907303774,-0.022917113962877322,-0.01265145712533855
2017-06-13,0.007956335241592116,0.003520487015686413,0.007925244568912637
2017-06-14,-0.004382868229588777,-0.008745829865197341,-0.014927808073891602
2017-06-15,-0.0030257907696784603,-0.0037675504108656277,-0.01671554078022175
2017-06-16,0.001146951712706512,-0.014255719340037887,-0.029972636119109164
2017-06-19,0.004081367187156015,0.02024591316749147,0.0018519215478025597
2017-06-20,-0.006849264048245374,-0.0024054259030766856,-0.0009956425744741537
2017-06-21,0.005732154354694208,0.006513383725859745,-0.008138253778021243
2017-06-22,0.00031342974796200185,-0.0011621631284686185,0.00436580641380635
2017-06-23,0.011960311484549901,0.0028886760616617657,0.0037945086285009477
2017-06-26,-0.009865014405837869,-0.003460447878806172,0.02292875826735563
2017-06-27,-0.010642691198603615,-0.006273705493392789,0.01990426820665403
2017-06-28,-0.00028326207358020383,0.0058307203765011195,-0.002727592711925686
2017-06-29,-0.01016788126792223,-0.006156679305496016,0.01324902750643342
2017-06-30,0.004891047594297593,0.0008331217871713203,-0.0015332479232963436
2017-07-03,-0.013336471692993013,-0.005921403106257883,-0.0027735421961483375
2017-07-05,0.011895713521104412,0.002644294006762582,-0.00561993363551383
2017-07-06,0.0019860632688255553,-6.986845172707312e-05,-0.008762293900393403
2017-07-07,0.00657628321747139,0.003770042715564692,-0.016346335672316137
2017-07-10,0.006558556877206634,0.0051757155724851955,-0.0018842463394641573
2017-07-11,0.0009256187908103231,0.004008972026358859,0.0041336064111535675
2017-07-12,0.00926817645392597,-0.005848855468670644,-0.0058743220927586215
2017-07-13,0.006839432201630302,0.012068085235687143,0.006224542468976635
2017-07-14,0.00939920517454107,0.0039072594523446025,-0.011289784253723512
2017-07-17,0.007884683144014804,0.003541857457532882,0.012422033431849777
2017-07-18,-0.0012794332104474337,0.0028790955199542445,-0.009526341380668657
2017-07-19,0.0022671847922359767,0.000890674729026264,0.006955466094288987
2017-07-20,0.005027694077065825,-0.004349106903991151,-0.011555993905325024
2017-07-21,-0.005425679460140387,-8.440092744643746e-05,-0.014797969603061345
2017-07-24,-0.0015111911447016624,0.01314843648081987,0.0020261474071625596
2017-07-25,0.0050931209119922105,0.0013638083057894157,0.019192201179550894
2017-07-26,-0.0021696318601907016,0.004431307801489703,-0.010630656584155296
2017-07-27,-0.01104628090386306,-0.01792480731508095,0.032341446533409535
2017-07-28,-0.00029905402249497115,-0.005699196025610642,-0.007875403315629526
2017-07-31,-0.003926857685771168,-0.004435753713787016,0.009565335187200819
2017-08-01,-0.004099714233707141,0.006453061706078733,-0.017663479760579137
2017-08-02,-0.004901588648343447,0.04674429728562757,0.0004436690190321446
2017-08-03,0.0006613105268709063,-0.007794772062900246,0.01527994291065704
2017-08-04,0.00545677103747777,0.003356123489063334,0.010576337652889345
2017-08-07,-0.005499770997028031,0.013827066199688431,0.0092966455793555
2017-08-08,0.007801176969660761,0.01042410869499244,-0.007959943154343452
2017-08-09,-0.004032560152447906,0.006485587148403749,0.006744687315731079
2017-08-10,-0.00015232394672881622,-0.02116447418480849,-0.013152393440752252
2017-08-11,0.013988442733746886,0.012631247215474595,0.012231693477775973
2017-08-14,0.004990735933132706,0.005018483298972365,-0.005907717413723201
2017-08-15,-0.0045290412264386015,0.011433930800713421,-0.04160644733853902
2017-08-16,0.00445260939591563,-0.005454756443099451,0.020557919000269154
2017-08-17,-0.0015352523827205644,-0.0037494077821756955,0.0018791760052141449
2017-08-18,0.0030784773161357526,-0.0004451183168924233,0.007522587184953022
2017-08-21,-0.00585292502090351,-0.0029911943388392093,-0.01247270773590381
2017-08-22,0.004057789494934294,0.00639380644052312,0.021517707431496724
2017-08-23,-0.002560610743866376,0.004705325790930193,-0.003940110667564389
2017-08-24,0.001661892879522231,-0.002351119060501672,0.016040914580575105
2017-08-25,0.00011557925921668044,0.002018960375169465,-0.11094740112429047
2017-08-28,-0.0003497711372337786,0.009596727297454644,-0.013373693986116875
2017-08-29,0.0021779354530673256,0.008075157054428184,-0.021730526220797408
2017-08-30,0.008526550720146409,-0.0019142884303131602,-0.0024817997247543744
2017-08-31,0.004547830658581331,-0.0017541583453439813,-0.02115479327663594
2017-09-01,-0.013083190178821313,-0.00166540816764571,0.007206707850812011
2017-09-05,0.0030877485834712726,-0.004469752085893508,0.022012530022235244
2017-09-06,-0.005981623988350004,-0.004165275910187338,0.01799057344419297
2017-09-07,0.012984999400676212,-0.003848418907220208,-0.025157631111962786
2017-09-08,-0.0033538315956122,-0.014807880356294878,0.017403902779889346
2017-09-11,-0.0002958374980324141,0.007240352809060768,-0.008228261546024962
2017-09-12,-0.004434090137831803,-0.007326847477313936,0.013823500819899692
2017-09-13,0.006339881024898686,-0.008291568000329264,0.0243325397859111
2017-09-14,-0.004749568198321619,-0.00746813380532152,0.004097720664922533
2017-09-15,0.005374911562189499,0.008261431824867493,0.008610930972577924
2017-09-18,-0.0034476334218945803,-0.009036551574457818,-0.007370109530011715
2017-09-19,0.002615104558962189,-0.0007321332017824478,-0.00011870964352045377
2017-09-20,-0.007262096397284035,-0.0173673402973179,-0.005091965031263301
2017-09-21,-0.006695165720175589,-0.014151230525887515,-0.007401800679884607
2017-09-22,0.0020472100575394947,-0.010426966743304678,0.005385337986455019
2017-09-25,-0.01323288513403098,-0.006573928073981383,0.023711282212479756
2017-09-26,-7.209632068461147e-05,0.017117977540838325,0.010201876282055045
2017-09-27,0.003968344406658275,0.003019446513788049,0.005600066377363655
2017-09-28,-0.0009337885962013015,-0.00735135160629985,-0.0040823056660933554
2017-09-29,0.004688032339050574,0.0017750762996506797,-0.009958096967969343
2017-10-02,-0.0022630452554315283,-0.00589839632006528,-0.01307051475080745
2017-10-03,-0.006849913852024048,0.002210229860292623,-0.014860368083757125
2017-10-04,0.004543711044103338,-0.007720084767301794,0.0007324633223964039
2017-10-05,0.011490745110658063,0.00678483061455637,0.007686576770407294
2017-10-06,0.001468530983084304,0.0005073139643869684,-0.023292833472619345
2017-10-09,0.005620185138427547,0.00528153668212894,0.00829790215824977
2017-10-10,-0.002322446782173193,-0.0019374365152327044,0.0016477765428888347
2017-10-11,-9.944481479218226e-05,0.0023786991231591337,-0.03343965281860617
2017-10-12,0.01084663579744538,-0.0018392549626188304,-0.002907450690821989
2017-10-13,0.003919606722065261,0.005480863238715994,0.009891119648972602
