,index,Symbol,High,Low,Close,Volume,date,previousClose,percent_change,price_index
25,272,ETH,9.952190399169922,9.037010192871094,9.346639633178713,21510600.0,2016-05-06,9.82610034942627,-0.04879460815556924,1.0813126381131886
26,273,ETH,9.475790023803713,9.2121000289917,9.37051010131836,10806500.0,2016-05-07,9.346639633178713,0.002553909113486297,1.0840742123141938
27,274,ETH,9.59749984741211,8.926859855651855,9.482930183410645,15031000.0,2016-05-08,9.37051010131836,0.011997221162641791,1.0970800903960438
28,275,ETH,9.641160011291504,9.203700065612793,9.297730445861816,13085300.0,2016-05-09,9.482930183410645,-0.01952980080701372,1.0756543347612684
29,276,ETH,9.47902011871338,9.261360168457033,9.361519813537598,9321790.0,2016-05-10,9.297730445861816,0.006860746076390312,1.083034126018034
30,277,ETH,10.011899948120117,9.389260292053224,9.9962797164917,15267500.0,2016-05-11,9.361519813537598,0.06780521919487703,1.1564694923282188
31,278,ETH,10.50629997253418,9.856410026550293,10.05780029296875,24137700.0,2016-05-12,9.9962797164917,0.006154347239359037,1.163586807155732
32,279,ETH,11.052800178527832,10.018400192260742,10.506600379943848,31276900.0,2016-05-13,10.05780029296875,0.04462209170019471,1.215508484365772
33,280,ETH,10.614999771118164,9.807920455932617,10.239700317382812,18808000.0,2016-05-14,10.506600379943848,-0.025403085004596093,1.1846308190136203
34,281,ETH,10.444499969482422,9.926420211791992,9.962349891662598,9218400.0,2016-05-15,10.239700317382812,-0.027085795201387652,1.1525441512605654
35,282,ETH,11.440299987792967,9.968700408935547,11.171299934387207,29079900.0,2016-05-16,9.962349891662598,0.12135189547361391,1.2924075686330627
36,283,ETH,12.487000465393065,11.152600288391113,12.198800086975098,37198700.0,2016-05-17,11.171299934387207,0.09197677608002142,1.411279050177351
37,284,ETH,14.258999824523926,12.179300308227539,13.558600425720215,65389900.0,2016-05-18,12.198800086975098,0.11147000762779968,1.5685943366655741
38,285,ETH,14.87279987335205,13.337599754333494,14.769700050354006,53757500.0,2016-05-19,13.558600425720215,0.08932335098070854,1.7087064391459048
39,286,ETH,15.048199653625488,13.384200096130373,13.635600090026855,50544100.0,2016-05-20,14.769700050354006,-0.07678557834354716,1.5775024269967435
40,287,ETH,14.051199913024902,13.119000434875488,14.015000343322756,24648400.0,2016-05-21,13.635600090026855,0.0278242432156246,1.6213952381987389
41,288,ETH,14.346400260925293,13.76580047607422,14.286100387573242,17938900.0,2016-05-22,14.015000343322756,0.01934356315443453,1.6527587993871358
42,289,ETH,14.49240016937256,13.19219970703125,13.46150016784668,23842800.0,2016-05-23,14.286100387573242,-0.057720455362601286,1.5573608088819642
43,290,ETH,13.774299621582033,12.014100074768065,12.7322998046875,41560600.0,2016-05-24,13.46150016784668,-0.054169323928762614,1.4729996267516772
44,291,ETH,12.89840030670166,11.766599655151367,12.526000022888185,27444700.0,2016-05-25,12.7322998046875,-0.016202868685464278,1.4491328072256817
45,292,ETH,12.986599922180176,12.059200286865234,12.430399894714355,20764000.0,2016-05-26,12.526000022888185,-0.007632135398303097,1.4380728294308123
46,293,ETH,12.389399528503418,10.502699851989746,11.29580020904541,57496400.0,2016-05-27,12.430399894714355,-0.09127620151234228,1.3068110040622614
47,294,ETH,12.363300323486328,10.37339973449707,11.892900466918945,47274800.0,2016-05-28,11.29580020904541,0.05286037702715318,1.3758895264402249
48,295,ETH,12.690799713134766,11.776800155639648,12.3503999710083,28598400.0,2016-05-29,11.892900466918945,0.038468286635537474,1.4288176391221614
49,296,ETH,12.880599975585938,12.26580047607422,12.725299835205078,14733800.0,2016-05-30,12.3503999710083,0.030355281211687846,1.4721898003579343
50,297,ETH,14.26729965209961,12.642200469970705,14.077300071716307,42433400.0,2016-05-31,12.725299835205078,0.10624505937147855,1.6286026931030482
51,298,ETH,14.315500259399414,13.438899993896484,14.001500129699707,22471300.0,2016-06-01,14.077300071716307,-0.005384551130574677,1.6198333986306432
52,299,ETH,14.048399925231935,13.629199981689453,13.73799991607666,10477200.0,2016-06-02,14.001500129699707,-0.01881942728865993,1.5893490617653707
53,300,ETH,13.873800277709961,13.254300117492676,13.846699714660645,22981500.0,2016-06-03,13.73799991607666,0.007912345264813991,1.6019245402883666
54,301,ETH,13.94540023803711,13.421799659729006,13.740400314331055,15792400.0,2016-06-04,13.846699714660645,-0.007676876260777288,1.5896267638134702
55,302,ETH,14.072199821472168,13.56779956817627,13.975000381469727,11088400.0,2016-06-05,13.740400314331055,0.017073743251423856,1.6167676430444133
56,303,ETH,14.058500289916992,13.73490047454834,13.934100151062012,8720400.0,2016-06-06,13.975000381469727,-0.0029266711478553864,1.612035895830729
57,304,ETH,14.51200008392334,13.814599990844727,14.51200008392334,21421600.0,2016-06-07,13.934100151062012,0.041473789236205816,1.6788931328156107
58,305,ETH,14.779600143432615,14.27519989013672,14.417699813842773,16941800.0,2016-06-08,14.51200008392334,-0.0064980891355584935,1.6679835355894979
59,306,ETH,14.56719970703125,14.340200424194336,14.398599624633787,8256830.0,2016-06-09,14.417699813842773,-0.0013247736778821961,1.665773834906408
60,307,ETH,14.43179988861084,13.820699691772461,13.908599853515625,11312900.0,2016-06-10,14.398599624633787,-0.03403107134667793,1.6090857666832787
61,308,ETH,14.19159984588623,13.72029972076416,14.19159984588623,12176500.0,2016-06-11,13.908599853515625,0.020347123028280345,1.6418260327410383
62,309,ETH,15.899999618530273,14.186400413513185,15.74370002746582,38210300.0,2016-06-12,14.19159984588623,0.10936752715934994,1.8213884859677718
63,310,ETH,17.64419937133789,15.719599723815918,17.602699279785156,38023400.0,2016-06-13,15.74370002746582,0.11807892992601499,2.036456089370411
64,311,ETH,19.273500442504886,17.298599243164062,18.893199920654297,64412200.0,2016-06-14,17.602699279785156,0.07331265622148897,2.1857540945605813
65,312,ETH,18.90530014038086,17.70949935913086,18.354299545288086,19393400.0,2016-06-15,18.893199920654297,-0.028523509920470258,2.1234087159606743
66,313,ETH,20.829700469970703,18.36280059814453,20.588600158691406,38531000.0,2016-06-16,18.354299545288086,0.1217317287369275,2.3818949297696266
67,314,ETH,21.5226993560791,13.56760025024414,15.37679958343506,199408000.0,2016-06-17,20.588600158691406,-0.2531401132221319,1.7789417775645213
68,315,ETH,15.378600120544435,9.963640213012695,11.330699920654295,133937000.0,2016-06-18,15.37679958343506,-0.26313015532435635,1.3108485513209822
69,316,ETH,13.182100296020508,10.635600090026855,12.23419952392578,69783600.0,2016-06-19,11.330699920654295,0.07973908139818708,1.4153744106554615
70,317,ETH,12.4483003616333,10.524700164794922,11.839500427246096,58143600.0,2016-06-20,12.23419952392578,-0.03226194700419849,1.3697116764277963
71,318,ETH,13.42039966583252,11.291799545288086,13.306699752807615,69245600.0,2016-06-21,11.839500427246096,0.12392409076527189,1.5394519505396873
72,319,ETH,15.785599708557127,13.095100402832033,13.095100402832033,96994096.0,2016-06-22,13.306699752807615,-0.015901715219127643,1.5149720240286746
73,320,ETH,13.791099548339846,12.564000129699707,13.676199913024902,30806400.0,2016-06-23,13.095100402832033,0.04437533828050655,1.5821994200804508
74,321,ETH,14.567299842834473,13.219400405883787,14.33209991455078,33332900.0,2016-06-24,13.676199913024902,0.0479592288572217,1.6580804841658527
75,322,ETH,14.581899642944336,14.017000198364258,14.282999992370605,15383100.0,2016-06-25,14.33209991455078,-0.0034258707707113256,1.652400114699662
76,323,ETH,14.373900413513185,13.656499862670898,13.850199699401855,14747600.0,2016-06-26,14.282999992370605,-0.030301777861789114,1.602329453485238
77,324,ETH,14.121100425720215,13.749300003051758,13.883899688720705,10994700.0,2016-06-27,13.850199699401855,0.0024331771418648618,1.6062282048851952
78,325,ETH,13.981499671936035,11.718000411987305,12.175600051879885,43436600.0,2016-06-28,13.883899688720705,-0.12304177321510357,1.4085950383680081
79,326,ETH,13.038000106811525,11.685400009155273,12.611200332641602,26982800.0,2016-06-29,12.175600051879885,0.03577649388166804,1.458989630139929
80,327,ETH,12.741900444030762,12.253600120544435,12.46150016784668,15801300.0,2016-06-30,12.611200332641602,-0.011870413667718238,1.4416708196932568
81,328,ETH,12.491299629211426,11.733499526977539,12.19950008392334,17236500.0,2016-07-01,12.46150016784668,-0.02102476270067033,1.411360032816725
82,329,ETH,12.22089958190918,11.950200080871582,12.128399848937988,8987070.0,2016-07-02,12.19950008392334,-0.005828126931123001,1.4031344473999552
83,330,ETH,12.1451997756958,11.589099884033205,11.720199584960938,10588700.0,2016-07-03,12.128399848937988,-0.03365656385518945,1.3559097632736228
84,331,ETH,11.880200386047365,11.38949966430664,11.470999717712402,12943500.0,2016-07-04,11.720199584960938,-0.021262425220838543,1.3270798333258125
85,332,ETH,11.517800331115724,9.57625961303711,10.61139965057373,45526900.0,2016-07-05,11.470999717712402,-0.07493680483762555,1.2276327108519274
86,333,ETH,11.105600357055664,10.280799865722656,10.528900146484377,18137300.0,2016-07-06,10.61139965057373,-0.007774610966131412,1.2180883441157564
87,334,ETH,10.565799713134766,9.803210258483887,10.109399795532227,15407200.0,2016-07-07,10.528900146484377,-0.0398427513905355,1.1695563530494433
88,335,ETH,11.524800300598145,9.961259841918944,11.39459991455078,20039800.0,2016-07-08,10.109399795532227,0.12712922082540823,1.318241140924025
89,336,ETH,11.456700325012207,10.729499816894533,10.965499877929688,17254800.0,2016-07-09,11.39459991455078,-0.037658192463004836,1.2685985623264568
90,337,ETH,11.013699531555176,10.78219985961914,10.94760036468506,5479240.0,2016-07-10,10.965499877929688,-0.001632348132222683,1.266527767832703
91,338,ETH,11.009300231933594,10.260199546813963,10.458999633789062,13098000.0,2016-07-11,10.94760036468506,-0.04463085193282479,1.2100015545577505
92,339,ETH,10.76200008392334,10.425800323486328,10.51609992980957,11127700.0,2016-07-12,10.458999633789062,0.005459441439890522,1.216607487187035
93,340,ETH,10.589500427246094,10.403900146484377,10.500499725341797,6715660.0,2016-07-13,10.51609992980957,-0.0014834591314173418,1.2148026997008166
94,341,ETH,11.681900024414062,10.59689998626709,11.51319980621338,23621900.0,2016-07-14,10.500499725341797,0.09644303674686494,1.3319619611082532
95,342,ETH,12.431300163269045,11.489999771118164,11.951600074768065,26838900.0,2016-07-15,11.51319980621338,0.038078056138493466,1.382680483437671
96,343,ETH,11.93589973449707,11.592399597167967,11.652799606323242,10445700.0,2016-07-16,11.951600074768065,-0.025000875746808426,1.3481122604737088
97,344,ETH,11.670299530029295,11.007399559020996,11.158699989318848,17921600.0,2016-07-17,11.652799606323242,-0.042401794735771325,1.2909498811243258
98,345,ETH,11.610099792480467,10.9483003616333,11.03439998626709,15931900.0,2016-07-18,11.158699989318848,-0.011139290703284233,1.2765696151151118
99,346,ETH,12.01389980316162,11.010299682617188,11.619099617004395,21730000.0,2016-07-19,11.03439998626709,0.05298880151752661,1.3442135090737517
100,347,ETH,12.991399765014648,11.566900253295898,12.450599670410154,60226100.0,2016-07-20,11.619099617004395,0.07156320892445667,1.4404097412626735
101,348,ETH,12.71030044555664,11.99370002746582,12.650699615478516,24636900.0,2016-07-21,12.450599670410154,0.01607151063927592,1.4635593017442932
102,349,ETH,14.813400268554688,12.539899826049805,14.66189956665039,74779504.0,2016-07-22,12.650699615478516,0.15897934598898478,1.696235002351696
103,350,ETH,14.898900032043455,14.049699783325195,14.299699783325195,32489700.0,2016-07-23,14.66189956665039,-0.024703469129542133,1.6543321133346522
104,351,ETH,14.437399864196776,12.316100120544435,12.749500274658205,77750800.0,2016-07-24,14.299699783325195,-0.10840783597951265,1.4749895489366287
105,352,ETH,13.857000350952148,12.683799743652346,13.836099624633787,36673800.0,2016-07-25,12.749500274658205,0.0852268188217058,1.60069821598776
106,353,ETH,13.851099967956545,11.72719955444336,11.989500045776367,94428800.0,2016-07-26,13.836099624633787,-0.13346243731649166,1.3870651306738737
107,354,ETH,13.31190013885498,11.835700035095215,12.972800254821776,58278800.0,2016-07-27,11.989500045776367,0.08201344553910772,1.5008231212275907
108,355,ETH,12.988200187683105,12.49269962310791,12.843600273132324,24603900.0,2016-07-28,12.972800254821776,-0.009959297850240967,1.485875976742757
109,356,ETH,12.870599746704102,12.554200172424315,12.794599533081055,14082300.0,2016-07-29,12.843600273132324,-0.0038151872535129305,1.480207081655987
110,357,ETH,12.801300048828125,12.461000442504885,12.461000442504885,9047810.0,2016-07-30,12.794599533081055,-0.026073429630496303,1.441613006473867
111,358,ETH,12.50979995727539,11.547200202941895,11.875900268554688,25441400.0,2016-07-31,12.461000442504885,-0.046954510326024934,1.3739227736752582
112,359,ETH,12.013699531555176,10.94159984588623,10.94159984588623,23999500.0,2016-08-01,11.875900268554688,-0.07867196604389826,1.2658335678777397
113,360,ETH,11.137200355529783,8.200980186462402,8.787280082702638,88803296.0,2016-08-02,10.94159984588623,-0.19689257453456976,1.0166003377660113
114,361,ETH,10.41800022125244,8.876799583435059,10.293899536132812,53979400.0,2016-08-03,8.787280082702638,0.17145458426844562,1.1909011260448443
115,362,ETH,11.291199684143065,10.156399726867676,11.042799949645996,38151400.0,2016-08-04,10.293899536132812,0.07275186734477579,1.277541406787603
116,363,ETH,11.176400184631348,10.76319980621338,10.925399780273438,15487900.0,2016-08-05,11.042799949645996,-0.010631376997490727,1.2639593824621393
117,364,ETH,10.937600135803224,10.285799980163574,10.881099700927734,16712600.0,2016-08-06,10.925399780273438,-0.0040547787940620195,1.258834306761576
118,365,ETH,11.089599609375,10.779999732971193,10.911600112915039,16551000.0,2016-08-07,10.881099700927734,0.0028030633691100704,1.2623628990946383
119,366,ETH,11.328800201416016,10.859000205993652,11.245400428771973,14956700.0,2016-08-08,10.911600112915039,0.030591325965276583,1.300980254027314
120,367,ETH,12.45460033416748,11.199999809265137,12.24429988861084,36656600.0,2016-08-09,11.245400428771973,0.08882738024011383,1.4165429217366783
121,368,ETH,12.457799911499025,11.982500076293945,12.143199920654295,28096300.0,2016-08-10,12.24429988861084,-0.008256900670211786,1.404846667536807
122,369,ETH,12.27239990234375,11.63379955291748,11.690899848937988,17505000.0,2016-08-11,12.143199920654295,-0.037247189758194854,1.3525200771298957
123,370,ETH,12.041600227355955,11.63510036468506,11.778499603271484,13690100.0,2016-08-12,11.690899848937988,0.007492986465148288,1.3626544917616714
124,371,ETH,11.791099548339846,11.511799812316895,11.57129955291748,7539490.0,2016-08-13,11.778499603271484,-0.01759137898144969,1.338683520176317
125,372,ETH,11.694600105285645,11.099100112915039,11.19480037689209,8680160.0,2016-08-14,11.57129955291748,-0.032537328612365246,1.2951263345723825
126,373,ETH,11.310799598693848,11.000100135803224,11.21840000152588,7500840.0,2016-08-15,11.19480037689209,0.0021080880265185176,1.2978565748911233
127,374,ETH,11.237299919128418,11.002799987792967,11.139699935913086,7051510.0,2016-08-16,11.21840000152588,-0.007015266490951522,1.2887517651512284
128,375,ETH,11.154800415039062,10.748600006103516,10.752799987792967,8833760.0,2016-08-17,11.139699935913086,-0.0347316310444592,1.2439913143361006
129,376,ETH,11.009099960327148,10.744799613952637,10.756099700927734,6935800.0,2016-08-18,10.752799987792967,0.0003068701304322907,1.2443730581129875
130,377,ETH,10.80109977722168,10.727899551391602,10.748700141906738,5390850.0,2016-08-19,10.756099700927734,-0.000687940724494962,1.2435170032098473
131,378,ETH,11.300700187683105,10.749099731445312,11.247400283813477,7443540.0,2016-08-20,10.748700141906738,0.04639632098047097,1.3012116172354447
132,379,ETH,11.25380039215088,10.993900299072266,11.179200172424316,4355660.0,2016-08-21,11.247400283813477,-0.0060636333435477585,1.293321547086164
133,380,ETH,11.340800285339355,11.074999809265137,11.12090015411377,6588920.0,2016-08-22,11.179200172424316,-0.005215043778745043,1.2865768185981155
134,381,ETH,11.229999542236328,10.89799976348877,11.030599594116213,6489380.0,2016-08-23,11.12090015411377,-0.008119896658199344,1.276129947788264
135,382,ETH,11.154600143432617,11.009499549865724,11.03600025177002,4423420.0,2016-08-24,11.030599594116213,0.0004896068983128998,1.2767547498138447
136,383,ETH,11.38510036468506,11.016799926757812,11.357399940490724,8552380.0,2016-08-25,11.03600025177002,0.029122841735089278,1.313937476327197
137,384,ETH,11.44540023803711,11.211299896240234,11.29539966583252,5857850.0,2016-08-26,11.357399940490724,-0.005459020108745549,1.3067646652222924
138,385,ETH,11.293999671936035,11.13949966430664,11.148200035095217,15108400.0,2016-08-27,11.29539966583252,-0.013031821369063001,1.2897351415337122
139,386,ETH,11.147000312805176,10.920000076293944,10.929300308227539,5303040.0,2016-08-28,11.148200035095217,-0.019635432283110044,1.2644106344989794
140,387,ETH,11.146200180053713,10.789799690246582,10.983799934387207,8130540.0,2016-08-29,10.929300308227539,0.004986561318901739,1.2707156956601802
141,388,ETH,11.303600311279295,10.958800315856934,11.228899955749512,7221260.0,2016-08-30,10.983799934387207,0.022314683700216165,1.299071314481737
142,389,ETH,11.68019962310791,11.183899879455566,11.67240047454834,11073700.0,2016-08-31,11.228899955749512,0.039496346084350265,1.3503798847067596
143,390,ETH,12.581500053405762,11.648500442504885,11.99489974975586,24051500.0,2016-09-01,11.67240047454834,0.027629216107751597,1.3876898223688834
144,391,ETH,12.313300132751465,11.882399559020994,12.11299991607666,9368300.0,2016-09-02,11.99489974975586,0.009845865224776373,1.4013528293337214
145,392,ETH,12.36359977722168,11.347200393676758,11.758700370788574,13358800.0,2016-09-03,12.11299991607666,-0.029249529244844696,1.360363918769779
146,393,ETH,11.793600082397461,11.473899841308596,11.67990016937256,7220550.0,2016-09-04,11.758700370788574,-0.0067014379932472945,1.3512475243198923
147,394,ETH,11.806599617004395,11.593999862670898,11.717000007629395,5724100.0,2016-09-05,11.67990016937256,0.003176383164140262,1.3555396042067283
148,395,ETH,11.728400230407715,11.472800254821776,11.68910026550293,6346330.0,2016-09-06,11.717000007629395,-0.002381133575855454,1.3523118833417498
149,396,ETH,11.726300239562988,11.515000343322756,11.547900199890135,6115050.0,2016-09-07,11.68910026550293,-0.012079635079314643,1.3359764492775608
150,397,ETH,11.70139980316162,11.252400398254396,11.34589958190918,11535000.0,2016-09-08,11.547900199890135,-0.01749241112967681,1.3126069999672318
151,398,ETH,11.68000030517578,11.386899948120115,11.652799606323242,6109200.0,2016-09-09,11.34589958190918,0.027049421881311986,1.3481122604737088
152,399,ETH,12.215100288391113,11.543700218200685,12.168499946594238,7220300.0,2016-09-10,11.652799606323242,0.04425548861160866,1.407773627264273
153,400,ETH,12.207900047302244,11.589699745178224,11.638400077819824,8791180.0,2016-09-11,12.168499946594238,-0.04356328808817389,1.3464463791768257
154,401,ETH,11.946999549865724,11.61359977722168,11.893699645996096,7478080.0,2016-09-12,11.638400077819824,0.02193596769910111,1.3759819834590203
155,402,ETH,12.085599899291992,11.880800247192385,11.918700218200685,11704300.0,2016-09-13,11.893699645996096,0.0021020013073060895,1.3788742993870808
156,403,ETH,11.997200012207033,11.855899810791016,11.923199653625488,5694820.0,2016-09-14,11.918700218200685,0.0003775105793777378,1.3793948390227315
157,404,ETH,12.13539981842041,11.922699928283693,11.937000274658205,7309090.0,2016-09-15,11.923199653625488,0.001157459527109328,1.380991432720804
158,405,ETH,12.748600006103516,11.902899742126465,12.555800437927244,17421500.0,2016-09-16,11.937000274658205,0.05183883295895764,1.4525804169193695
159,406,ETH,12.762999534606935,12.442399978637695,12.698599815368652,7446610.0,2016-09-17,12.555800437927244,0.011373179921692289,1.46910087535172
160,407,ETH,12.987299919128418,12.155500411987305,12.43120002746582,22433300.0,2016-09-18,12.698599815368652,-0.021057423006527687,1.4381653967801789
161,408,ETH,13.189000129699707,12.417499542236328,13.189000129699707,13838800.0,2016-09-19,12.43120002746582,0.060959529294000836,1.5258352824148185
162,409,ETH,14.430299758911133,13.119799613952635,14.430299758911133,31929100.0,2016-09-20,13.189000129699707,0.09411628000641237,1.6694412230982347
163,410,ETH,14.434100151062012,13.17020034790039,13.768500328063965,28645000.0,2016-09-21,14.430299758911133,-0.045861793719045085,1.5928776540984333
164,411,ETH,13.664999961853027,12.478599548339846,13.247599601745605,27382800.0,2016-09-22,13.768500328063965,-0.03783278599025208,1.5326146547022723
165,412,ETH,13.446900367736815,13.10159969329834,13.331299781799315,9166430.0,2016-09-23,13.247599601745605,0.006318139328628236,1.5422979276277788
166,413,ETH,13.343000411987305,12.681699752807615,12.877900123596193,9824880.0,2016-09-24,13.331299781799315,-0.03401016147143654,1.4898441260720963
167,414,ETH,13.107500076293945,12.797499656677244,13.100899696350098,5283440.0,2016-09-25,12.877900123596193,0.01731645459381248,1.5156429442330817
168,415,ETH,13.169599533081055,12.74020004272461,12.823100090026855,7213070.0,2016-09-26,13.100899696350098,-0.021204620504089222,1.4835043107809187
169,416,ETH,13.211400032043455,12.855899810791016,13.098299980163574,6831070.0,2016-09-27,12.823100090026855,0.021461260397612758,1.5153421830955691
170,417,ETH,13.483799934387207,13.081299781799315,13.274800300598145,10239000.0,2016-09-28,13.098299980163574,0.013475055595143504,1.535761503258448
171,418,ETH,13.336099624633787,13.073399543762207,13.073399543762207,5990630.0,2016-09-29,13.274800300598145,-0.015171660008087895,1.5124614518775008
172,419,ETH,13.342700004577635,13.024499893188475,13.22480010986328,5950840.0,2016-09-30,13.073399543762207,0.011580810759609372,1.529976981732898
173,420,ETH,13.309100151062012,13.045599937438965,13.172699928283693,6331160.0,2016-10-01,13.22480010986328,-0.0039395817817109435,1.5239495122892261
174,421,ETH,13.295900344848633,13.143099784851074,13.199700355529785,4079660.0,2016-10-02,13.172699928283693,0.0020497261300334024,1.527073191425417
175,422,ETH,13.485199928283693,13.187199592590332,13.452400207519533,7458320.0,2016-10-03,13.199700355529785,0.019144362764559553,1.5563080345700988
176,423,ETH,13.531000137329102,13.21150016784668,13.277000427246096,8348280.0,2016-10-04,13.452400207519533,-0.013038549074342431,1.536016035886563
177,424,ETH,13.346699714660645,13.035699844360352,13.035699844360352,9881370.0,2016-10-05,13.277000427246096,-0.018174329676947543,1.5080999740612826
178,425,ETH,13.143600463867188,12.686800003051758,12.854299545288086,12044800.0,2016-10-06,13.035699844360352,-0.01391565479706447,1.487113775422784
179,426,ETH,12.99020004272461,12.534700393676758,12.667099952697756,8933050.0,2016-10-07,12.854299545288086,-0.014563188910511338,1.4654566565798783
180,427,ETH,12.68690013885498,12.045499801635742,12.21909999847412,11611200.0,2016-10-08,12.667099952697756,-0.035367207639995346,1.4136275467192043
181,428,ETH,12.357099533081055,11.979499816894533,12.05370044708252,7208480.0,2016-10-09,12.21909999847412,-0.013536148440740692,1.3944924744068932
182,429,ETH,12.062199592590332,11.62399959564209,11.755499839782715,10809200.0,2016-10-10,12.05370044708252,-0.024739341135027182,1.3599936493723128
183,430,ETH,12.160900115966795,11.751299858093262,11.785699844360352,11727700.0,2016-10-11,11.755499839782715,0.00256901067493831,1.3634874875753986
184,431,ETH,12.071999549865724,11.707200050354006,11.933500289916992,9694640.0,2016-10-12,11.785699844360352,0.01254065923182024,1.3805865195239324
185,432,ETH,12.131199836730955,11.783699989318848,11.963000297546387,8665190.0,2016-10-13,11.933500289916992,0.002472033092781656,1.3839993750876438
186,433,ETH,12.074000358581545,11.895899772644045,11.938199996948242,4333510.0,2016-10-14,11.963000297546387,-0.002073083673100884,1.381130228579568
187,434,ETH,11.99619960784912,11.776800155639648,11.983400344848633,4991840.0,2016-10-15,11.938199996948242,0.003786194561319567,1.3863594563394899
188,435,ETH,12.009699821472168,11.933199882507324,11.951600074768065,3617280.0,2016-10-16,11.983400344848633,-0.00265369337295307,1.382680483437671
189,436,ETH,12.033900260925293,11.861300468444824,12.005000114440918,5724440.0,2016-10-17,11.951600074768065,0.00446802430961446,1.3888583334501
190,437,ETH,12.927800178527832,11.99590015411377,12.588500022888185,18864200.0,2016-10-18,12.005000114440918,0.048604739932103014,1.4563634315499758
191,438,ETH,12.619099617004395,11.908499717712402,12.022600173950195,10576200.0,2016-10-19,12.588500022888185,-0.04495371552679672,1.3908944841444488
192,439,ETH,12.288800239562988,11.997200012207033,12.098999977111815,8170760.0,2016-10-20,12.022600173950195,0.0063546821865669845,1.399733176546236
193,440,ETH,12.205400466918945,12.02340030670166,12.175399780273438,5676920.0,2016-10-21,12.098999977111815,0.006314555195152671,1.4085718689480233
194,441,ETH,12.190199851989744,11.954099655151367,12.071499824523926,7583820.0,2016-10-22,12.175399780273438,-0.008533597058377529,1.3965516841906551
